Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review,,,
469,XX,B0014J07R2,1,0,0,13-Jul-13,A2P6LPOIJ2M136,Terrible support!,I received this product and the provided software (while my router was wired to my computer) failed to recognize this unit so I have been unable to utilize this product! Should really be a 1-2-3 install.,,,
470,XX,B0014J07R2,5,0,0,23-Jun-13,A1VIE8N8HW69GS,CISCO-Linksys WRT54G2 Wireless-G Broadband router.,"This router was purchased as a 'BACKUP'. The WRT54G2 has been in use for 5 plus years with no problems. The router is in the lower level of the house. There are two laptops on the upper level and the signal is excellent for both laptops located in different rooms.While they may be dual band routers on the market, this model works just great. Connecting is fast and easy with no glitches.",,,
471,XX,B0014J07R2,5,0,0,12-Jun-13,A2JJVTI7VOCPXM,I love it,"Delivered on time. Great product in good condition with top security features.Flawless setup. Full bar signal.and very fast.The internet speed,downloads and uploads are very fast. It is hooked up to a 1 Gbps internet connection.I will reccommend this seller and product. I will buy from this seller again.The internal antenna are awesome providing great signal and great range, no &#34;dead spots&#34;Linksys products  rocks!",,,
472,XX,B0014J07R2,5,0,1,31-May-13,A2CO7EZFR04JXZ,Perfect,"My belkin was torn up and I needed a quick replacement and This ended up being better than the belkin , Easy to set up ..wifi is fast and ethernet connection ... Can't believe I only payed around 10 dollars ... Thanks",,,
473,XX,B0014J07R2,5,0,0,27-May-13,AZS8W54PXQ01W,Love it,"Since this item installed, I use my Internet with no problem.  One of my cousins recommend it, so I bought it.  Works very goog",,,
474,XX,B0014J07R2,5,0,0,28-Apr-13,A30TND2LWHDHXO,It works for me,I had this router and it works well reliable. I had it 3 years and just putting in my review.,,,
475,XX,B0014J07R2,5,0,0,11-Apr-13,A185KA3SRIGV3Z,BUENO,"excelente producto, era lo que en realidad estaba esperando, me llego a tiempo, excelente compra, .) :) :) :) :)",,,
476,XX,B0014J07R2,4,0,0,3-Apr-13,A2XXCCT0TBVDIE,Good,"It's a router and works well, what does one say about a product like this. I wanted one and I now have it",,,
477,XX,B0014J07R2,3,0,0,28-Mar-13,ASI4J9RHNPSSY,OK,Needs to be reset at least once every 2-3 weeksWhen it works its fine when it doesn't have to be reset.,,,
478,XX,B0014J07R2,4,0,0,12-Mar-13,AWO8F6VCEDSKM,Good enough!,"It's a regular Broadband Router, not the best, but for me it still works, but i must say i've had to reset it several times in this three years, i don't know why sometimes get lost my system information and hardware information, so i have to reset it.",,,
479,XX,B0014J07R2,4,0,0,7-Mar-10,A2BABA98ATDW62,Good Router,"I almost don't like the level of automation in setting up the router.  The software extracts the setup from your existing router and then, after you install this unit it performs all the setup.  My only problem was that everything did not work correctly and I had to manually configure the unit anyway.  It still a good unit and I shouldn't complain.",,,
480,XX,B0014J07R2,5,1,1,3-Mar-10,A1M9LZECNHWLLH,"Awesome, simplest router I ever installed........real easy and awesome","Right from the box........Looks are awesome....super easy to install...and works like a charm....What else to say ...its one of the easiest routers to install I have used. Till now, works like charm..Totally and highly recommended",,,
481,XX,B0014J07R2,4,1,2,3-Mar-10,A8OTRHWBDIX5F,Best home wireless router,"I am a guy who's totally dependent on wireless internet connectivity while at work or home. I was traveling to US and forgot to pack my pocket wireless router. Ordered this router immediately after arriving in the US. After the quick shipment, it was time to unpack and install the router. The installation was as smooth as it can be and I was up and running in 5 minutes. The speed was comparable to the wired (ethernet) connection. But, I guess it was a little less that the fat cable. The router worked flawlessly since the time I plugged it in till the time I unplugged it and packed my bags after 3 months of continuos, flawless performance. This is one gadget I won't forget to pack on my next international trip.(The reviewer was compensated for posting this review.  However, the opinion stated in the review is that of the reviewer and the reviewer alone. Further, the reviewer independently selected this product to review and has no affiliation with the product maker/distributor, Amazon or the review requester.)",,,
482,XX,B0014J07R2,5,2,3,2-Mar-10,A3OZWL4X6JLR4A,Could not be happier,"I have 4 of these routers in different locations. All work great, support multiple devices with no problem (3 Laptops, 2 iPhones, Wireless Printer, TV, PS3). Highly recommend to everyone.",,,
483,XX,B0014J07R2,2,0,2,2-Mar-10,A2N2SWFHDYMPK2,It lasted just over the warranty period,"To my annoyance, this router has been intermittently giving up the ghost over the past six months. (The product is now 16 months old.) It starts out working, then, depending on the importance of whatever I am trying to download or upload, it runs slower and slower until it drops the connection, generally midstream in an essential email.AFter untold hours of troubleshooting, my cable provider had me remove the router from the system, which seemed to cure everything (although it left me without a wireless connection.) This was two days before my Linksys 1-year warranty expired, so I called Linksys instead of tossing it out.Linksys deemed my router perfectly healthy, so I reinstalled with their assistance (paying for this assistance for the second time, as my IP address had been changed by the cable co. during troubleshooting and this somehow required changes to the set up that I am simply too dim to accomplish myself.) It works, sometimes. Less and less often over time.So here I sit, thoroughly out of warranty, having paid for one router and two installations, trying, with the last remnants of my poor, dim, mind, to do the math. I am pretty sure that I have come out on the losing end of this, but don't have time to discuss it now, as I have a great opportunity to recoup my investment over in Brooklyn...",,,
484,XX,B0014J07R2,5,1,1,25-Feb-10,A2DTJDEB5VQMWD,I made it harder than it had to be,"I hooked up this router and after following the directions on the CD, it failed to find the internet. At this point, I should have called my DSL ISP (just like it says to do in the directions). I didn't do that because my experience with customer service has not been great. You know, long wait times, 'technicians' who must follow a script rather than  getting to the heart of the issues, etc. Anyway, I opted to call my brother-in-law who's a network guy and we did a lot of stuff, but to no avail. He said I'd have to call customer service. So, the next day I called my ISP. To my surprise, I didn't have to wait. The tech was friendly and professional and we were on line in less than 10 minutes. Incidentally, we didn't do anything I hadn't done before with my brother-in-law, I assume the tech did the real job from his end. My advice, if your router doesn't find the internet on the first try, call your ISP.Since getting online, I haven't had any problems. My laptop found the connection immediately and the signal strength is good everywhere I use my it. I've watched some movies and tv on my laptop and it has been seamless.I think this is a good router at a great price.",,,
485,XX,B0014J07R2,5,1,1,25-Feb-10,A1N50BUIVPNFK7,Very good router...,"I bought one of these for my little brother, who wanted to use his laptop around the house.I think the product is very good and it is very easy to install if you know what you are doing... I thought it was also a ADSL Modem (my bad!) but it wasn't. So I had to configure both devices (Modem and Router) to work together, along with the proper DNS settings... not difficult once I knew what I had to do.The device is working perfectly, we've been able to connect the PC, the Laptop, the PSP, etc. Our walls are made of concrete blocks and signal is very good inside the house... I haven't been in the backyard yet, but as there's some windows around the house I think it will work there too.Device looks good, although a little bigger than I thought... not a big problem. Price is good, so maybe I'll buy one of these for me too!",,,
486,XX,B0014J07R2,5,1,1,25-Feb-10,A36M6H6D5694LU,Linksys wireless router,I have used Lynksys Products before and this product is just like their others. GREAT!!!!!!!!!!! It was easy to install and Tech support was great when needed. It was also a great price with the free shipping. You can't go wrong with this product.,,,
487,XX,B0014J07R2,2,1,2,20-Feb-10,A2I3RKGW3KQPW7,"Ok, But for a Year","I just bought this in the end of 2008. After using it for a year it stopped working. Linksys makes thing for one year.Pros:+ Fast and reliable for the first year.+ Looks good, and no antennas+ Four port switcher+ Free internet cableCons:+ Doesn't work after a year+ LELA is really annoying+ Has very less configuration",,,
488,XX,B0014J07R2,1,1,2,19-Feb-10,A3AMS74I4P2NEN,Starts out fine and DIES,"For the first six months, this router was fine in my New York Apartment.  Bought another one for the house in Canada and it had serious wireless connection issues. (Could not connect when right next to it) Now the the New York one it started needing a hard reset every few days and then every day.  Tried a hardwired firmware upgrade and which failed and now I HAVE A  BRICK. Very disappointed",,,
489,XX,B0014J07R2,1,1,2,19-Feb-10,AMC4UJOWO5P34,We had two - both died quickly.,"My colleague and me had those g2 at home for about a year.Colleague's one died (or I'd better say was killed) first. Power stabilizer chip burnt out after wrong power adapter was plugged in. Yes, it was mistake of that guy of course, however this router has very common power connector, and it slips out very easy unless your router is wall-mounted. So if you have several power adapters plugged into one cable extender, you have great chance to make a blunder.My g2 worked fine for about a year and then become to lose packets. It worked without losses after being powered off for a hour or more, but 10-15 minutes of warming-up was enough to start to lose up to 60% of packets again. I suspect there is a microcrack in the PCB. So this one is dismissed too now.With that said, g2 has WPA2 support and good web interface. Though QoS settings and diagnostic interface are poor, I'd like to see more functionality there.What I plan to buy instead? Something with more RAM and Flash ROM, that would allow to use OpenWRT and have console access. And without 'fake Cisco' logo now.",,,
490,XX,B0014J07R2,1,1,1,16-Feb-10,A3JBN9C296UEQV,"Dead after 6 months, Very poor customer support","Router turned bad after 6 months.. packet losses every 4 packet. Had to spend an hour with tech support to get a case number.. To get a replacement router, I need to bear the cost of shipping defective product back to linksys. That is unacceptable.. I will not buy linksys router again..",,,
491,XX,B0014J07R2,1,2,2,14-Feb-10,AC66N0YAVEY94,Can't Work w/ AT&T DSL,"This is only a partially scathing indictment, as the WRT54G2 may work perfectly well with other ISPs.  But if you have AT&T DSL (specifically formerly Bellsouth), you have no shot of getting this to work.  Apparently the DSL modem and the router like to compete and don't play well with each other.  Six hours later, I took it back and got a Netgear, which hooked up immediately.",,,
492,XX,B0014J07R2,1,0,0,12-Feb-10,A38OTIJME2IJ99,works well if ur 2ft from it,works well if ur 2ft from it i tried gettin on my network from a floor below where the router is hook and the reception is crap. 18 mps and 90% of the time it doesnt connect!,,,
493,XX,B0014J07R2,2,1,1,11-Feb-10,AW63U912XA2SQ,Why do they expect the customer to make this work reliably?,"I have had this router for a few months now and it was working fine. Speeds weren't great but it was absolutely getting the job done. It only dropped internet occasionally and didn't give me too many problems. Then I updated the firmware and it all went down hill. Now the router has all kinds of glitches rangeing from one or two devices unable to to connect to the internet to all of my devices unable to connect to the internet. If I reset the router it will allow everyone to get back on the internet for at least a few hours. It has gotten so bad that we put the router on a switched outlet so that we can just flip the switch to reset it. All of my troubleshooting and requests for tech support have resulted in all sorts of things to try to remedy the problem. Why do I need to troubleshoot a product that I buy? If I buy a car and it only starts occasionally and sometimes just stops running, they don't send me suggestions on how to fix it. Why do computer hardware companies expect thier customers to troubleshoot a faulty product. When will these companies start making products that are actually plug and play? So frustrating!",,,
495,XX,B0014J07R2,5,0,0,10-Feb-10,A1UOZL0LF1154L,Cisco Wireless G Router,"We needed a new Wifi router as the previous unit had failed (after ~2 years) and the first replacement could not be installed (my home network is based on a PC running vista, which should be pretty standard !).The Cisco unit was simple to install and worked straight out of the box. Whilst there are now N and N+ units out there, the Cisco G unit does absolutely fine (speed wise) for my PC, 3 laptops, X-Box and iPods, as well as my internet phone.I don't use the Network magic software (need to buy !), but was easily able to set up a home network (that includes wireless printing) using Vista.In terms of reliability, I havce been used to re-booting both the cable modem and router on previous setups ; the Cisco unit has yet to need a reboot to overcome hang situations. So far, so good !For the cost, I'm very happy !",,,
496,XX,B0014J07R2,2,0,0,9-Feb-10,A145XQNMN5AJZR,WiFi doesn't work; Cisco customer service no help,"After spending over 5 hours on the phone or chatting online with Cisco tech support and a good deal of time on my own, the WiFi still doesn't work on this router. It would flash on and off, but there was no fix. The tech support at Cisco was sub-par at best. Amazon shipped very fast, as always, but this product just didn't work. After messing around with it for more hours than I care to count, I've given up. I also read a ton of reviews on Cnet that others have the exact same issue.",,,
497,XX,B0014J07R2,1,0,0,7-Feb-10,A28SLKUZM6J8PA,Garbage,"I was looking forward to getting a wireless router for my new Roku, instead what I got was a day long headache.  My connection speed dropped as soon as this device was connected.  It took close to 5 minutes just to open my homepage, which made trying to get online help impossible.  I am so disappointed.  I will now go to BestBuy and buy anything but a Linksys product.",,,
498,XX,B0014J07R2,5,0,0,7-Feb-10,A3NU0X2SZGO7Y1,Third Linksys Router in Three Years,"This is an attractive, sleek, low profile wireless router that easily disappears into the background, even at night.  The indicator lights aren't overly bright, and it is quiet and functional.It was extremely easy to set up, we had service up and running in no time at all.  The enclosed DVD makes set up idiot proof.We are a light traffic household, with three laptops and one hard wired desktop using the unit.  We have no issues with speed (sorry FIOS, your DSL line is still instantaneous and too good to switch for the cost increase!) and have had to reset the unit for connectivity once (since purchase) this past weekend following a good snow storm.The true test of this router will be the length of time it provides trouble free service.  The last two Linksys WRT Routers I purchased developed connectivity issues that required calls to Linksys tech support and a long drawn out reset process (changing IP address, resetting software, re-establishing connectivity) within the first six months of service.This became a time consuming event each time, i.e., 45 minutes to two hours depending on the country/skill level of the tech receiving the customer service call.  It was usually a long and frustrating endeavor without lasting results.  Invariably, I'd be on the phone again in two or three days, though there were times it was truly a few weeks later before the same problem would resurface.  Repeat process multiple times until the one year warranty expired.Linksys customer reps will offer you the opportunity to purchase a service plan for about five dollars less than a new unit to cover six technical events or six months of technical issues, which ever comes first.  As the technical issues were the same each time I called for tech support, I elected to buy this new unit instead.We've used the same Linksys WRT Router at work for seven years with no issues, with the occasional reset after a storm, though not one call required to customer service.  I'm hopeful that 'this high speed low drag router' will be the one that takes care of the household for the next five to ten years.  And yes, I do have the router plugged into a surge protector!  I'm looking forward to the next years' time spent not even remembering that this quiet little unit is humming away in the back ground trouble free.  I'll let you know if it bucks the trend or follows suit in 2011!",,,
499,XX,B0014J07R2,5,0,0,7-Feb-10,A1SUENQ1RFVQ4F,my review,"Great for the money. Its small and cool looking. If you want something that's the most powerful and quick on the market, this isn't for you. But it does its job pretty well and its a great value.",,,
500,XX,B0014J07R2,5,0,0,6-Feb-10,A3A4UKJUP34E18,Great priced wireless router with plenty of expansion capability,"Bought this to be able to not only have my desktop internet capable but also my new Dell laptop.  I use it as a LAN device for the desktop and wireless for the laptop.  I have the router upstairs in my office and the laptop is used in the kitchen.  No problems so far.  When I did run into a reprogramming issue because of switching to Win 7 and doing a clean install, I had to contact Linksys.  I did it through their live chat.  (sorry to say I have to much trouble listen and understanding techs from India with their accents)  The live chat person was wonderful and I was up and running in a short time. Had I known what to do, I would have gone directly to their site and done it.  After the first time using the CD it is worthless if you need to go back to it.  It doesn't work again if you have already once installed and programmed the router.",,,
501,XX,B0014J07R2,5,3,3,5-Feb-10,A24E5DR9VQTKBA,Great router,"I am completely satisfied with this router. Perhaps because I had lower expectations after reading some of the negative reviews, I was expecting some of the same issues, including dropped connections. I had none of those problems. I popped in the CD, followed the simple instructions, and was up in running in less than 15 minutes. The Network Magic software seemed helpful for my modest needs. It is the Pro version, which works for 7 days. After that, it defaults to the Basic version unless you purchase it for $39.95, which I didn't do. Basic is plenty adequate for my needs. And unlike others, I haven't been plagued with nag screens at all, asking me to upgrade. Maybe the newer version of the software doesn't do this.To me, the best thing that can be said for a router is that it becomes 'transparent' to the user. It just works without incident. For the most part, this has been the case. Now, I am not trying to run a complex network off a $45 router, with a dozen wireless devices. I have a new desktop PC with Win 7 and two notebooks in the house. That's it. I just wanted it for notebook wireless access. The only real issue I had in the beginning is that when I was using my notebook computer, I noticed that the speed seemed to fluctuate from 54bps to 48, 36, 11, etc. I solved this by doing some research on the Linksys User Forum. I discovered that the default channel on the router is 6 and that others suggested switching it to 1 or 11 so as not to conflict with wireless phones, other networks in the neighborhood, etc. I did this, and my connect speed on my notebook has been rock solid at 54bps.As a side note, I avoid calling tech support at all cost. Most products now have user forums online, and I find that these are far more useful, less frustrating and more helpful than trying to talk to young Ramesh or Parmeshwar in India -- after a 50-minute wait on the phone. I went to the Linksys site, did a search on my issue in the user forum (fluctuating speed) and had the problem solved in 5 minutes.I am very pleased with this router and recommend it without hesitation.",,,
502,XX,B0014J07R2,1,0,1,5-Feb-10,A1CRZSA11VCWWL,This thing sucks as far as installation,"I was so looking forward to getting this item.  I got it back in December, and to this day, still haven't been able to install it.  I called the Lynksys people, who directed me to contact my internet provider, who still cannot help me install it, after spending HOURS on the phone on 3 separate phone calls.It's now to late to return this item for a refund.  I bought the same item before the one I currently have, returned it for an exact same one but it still isn't satisfying me.Do not get this!",,,
503,XX,B0014J07R2,1,0,0,3-Feb-10,A17XLNVNQ8GIQE,Poor quality hardware,"I purchased this router new on November 4, 2009 from Office Depot and up to today everything worked great.  This evening it crashed.  After all diagnostics, rebooting, checking connections, etc. the router is dead!  In my opinion, I got what I paid for, but I did expect that it would at least last a year.  Don't waste your money, go for quality and buy it once!",,,
504,XX,B0014J07R2,4,0,0,3-Feb-10,A3P3IBIJFEQDCY,UPDATES at Bottom,"ORIGINAL REVIEW: 'After our other wireless router broke (Linksys as well, a virus attacked it), I went out and bought this one. Now I wish I could get my money back. Two of the ports on the router are dead--they don't hold the cable in and they don't transfer data. When connecting  to the wireless or wired, I have to reset the adapters on my computer because the router doesn't allow me to connect right away. Sorry Linksys, but I won't be buying another product from you guys. You did serve me well a while ago, but not anymore.'UPDATE February 21, 2010: 'Although I originally stated that I was extremely disappointed, it wasn't the router's fault. The router actually resolved the issue itself. It was an issue with our Internet Service Provider (ISP, Comcast) as if there's a shocker, but I don't want to talk about that. So, if this router proves to be reliable for a long time, I will happily buy a Linksys router again. Sorry if this is confusing.'",,,
505,XX,B0014J07R2,5,1,1,2-Feb-10,AQREGOA044IWN,"Overall, a great inexpensive router","Before I bought this wireless router, I made sure to read through a lot of reviews regardless if they're negative or positive.  Every router you find, there will always be about a 50/50 terrible and positive reviews so I was back to square one.  Since Linksys was most reputable and had great pricing, I opted to try out this new wireless router.  Upon installation, the Internet speed was blazing.  I wasn't sure if it was the router or maybe just less people online at the time since I have cable Internet.  The CD was super easy to follow.  It goes through a step by step detailed wizard that helps you setup your network access and security (you technically do not have to use the CD, but it is tons easier if you do unless you're an advanced network user and know how to set everything up manually in the Linksys configuration window if Internet Explorer).  Network Magic software is so cool.  You can see what computer has access to your network, who to boot off, etc.  Nice graphical presenation.  Too bad it's a shareware and you have to purchase it after like so many days.  Great software nonetheless.  I would love to keep using it.I chose the highest security encryption and also performed MAC filtering.  I hear people say that the more security you add, the slower your network.  That has not been the case for me.  My laptop access is just as fast as it was before when it was 'hard-wired'.  My desktop PC uses direct Net access with a cable, so that one always have a super fast connection.  I do notice there's a split second delay at times, but still fast.  Signals are at full strength reading 'Excellent'.  I live upstairs in an apartment complex.  I use net access from clear across the room to the bedroom on the opposite side of the apartment.  Still has strong signal and fast Internet speeds.Overall, very easy to setup, easy to follow directions, and just easy to use.  There are external ports in the back that allow more PC connections using an Ethernet cable if you wish, or just go wireless.  If you go wireless, you'll need to add your laptop to your network by signing in with the encryption key and add their MAC address (if you have MAC filtering setup).  It's pretty much that simple.  I've seen kids setup home networks for their parents and this is no exception.  I paid forty five dollars for this product.  At Best Buy for the exact same model, you're paying at least fifteen dollars more.  Good value for a great router.",,,
506,XX,B0014J07R2,3,0,0,1-Feb-10,A1SVOJ550UIQ7V,Just a basic Router,"I purchased this router for its brand name. Previously had a DLINK router which died after 2 years of usage. My new Linksys router works fine while I use the wired connection, however wireless connection keeps dropping. Have to reboot everything to be able to get back the wireless access.",,,
507,XX,B0014J07R2,5,0,0,1-Feb-10,A1647JGH1CTWT6,Perfect for my needs.,"Pretty much exactly what I was looking for, very sleek and unassuming. The price was incredibly low for how useful the item turned out to be.",,,
508,XX,B0014J07R2,5,0,0,1-Feb-10,A1UJA2HTFYS8TL,Great Product,"I have a laptop that uses the G wireless technology and this product works great and cost much less that the current state of the art products.  If the computer you use doesn't benefit from the X technology, why spend the extra money when a product like this does everything you need it to do.  I'm also sold on Linksys quality.  I'm very happy with this purchase.",,,
509,XX,B0014J07R2,3,0,1,29-Jan-10,A3J2G5QM4U3ZZA,Hidden costs,The pros and cons for this device are as follows:Pros:Installed it in less than five minutes.Great software.Good wireless receptionGood product for a good price.Cons:You have to buy the software separately and the cost is almost the cost of the unit.The setup instructions are the disk were confusing. I hooked the unit up myself without the instructions.I did not like the hidden cost of having to buy the software.,,,
510,XX,B0014J07R2,2,2,2,27-Jan-10,A1ZWMPGXM7WPIJ,I regret it,I removed my old D-link router because it started failing. I used to get reception all the way down to my basement and have my xbox and wii connected in my man cave. with this crappy linksys model I can't even see the router in the basement ... I only get a strong connection in the same room that the router is in..... IT SUCKS,,,
511,XX,B0014J07R2,5,0,0,27-Jan-10,A2I1GT0UFJUGKD,Good Item!!! just What i Expected.,It really does the work. The Wireless Signal's strength  is fine. Easy setup and Quick start up.,,,
512,XX,B0014J07R2,4,2,2,23-Jan-10,A212MDP6K4VJS5,Worked Flawless for 18 Months,"I have been buying Linksys routers since before Cisco bought them and this is my 4th one. Usually, they last about 3-4 years before issues start to show up. I have had 3 wireless units and one non-wireless that was replaced by a wireless unit. This one has lasted less then 2 years. The problem is that is stops broadcasting a signal intermittently. All of our laptops have become suddenly disconnected while the wired units stay connected to the Internet. If it wasn't for the units having issues with reliability, I would give it 5 stars for ease of use and how well it works. Also, once you set one up, its easy to get in and configure the software, it hasn't changed much since the first one I owned in the late 90s. Sigh, now I have to figure out which router to get. The last one I had was a Belkin, but it started having reliability issues at 3-4 years, I initially replaced that with a D-Link router which I could not get to work and finally settled on this model.1/27/10 UPDATE: After searching Linksys user forums, I decided to update the firmware. My feelings on things like firmware is, if its not broke, don't fix it. Well, it was broke. Then, I got slow speed over the wireless connection issues, it dropped to about 1/3 over the wireless then the wired connection (2-3mps wireless vs 6mps wired). Although I did a reset and put the information back it, it still was only about 1/2 the wired speed. I started to think that some of these new wireless values added with the new firmware needed tweaking, so I started doing that with no increase in speed (and not really knowing what I was doing). Finally I did a power recycle and that brought it back up to speed on the wireless end and its been up without drops since the date of this review. I revised my review from a 3 to 4 star. Someone not technical would have probably just replaced it, another reason for 4 stars.",,,
513,XX,B0014J07R2,3,0,2,21-Jan-10,A2VJOXJVEIFOKQ,"Not a bad piece of equipment for amazon's low"" price""","Overall this router is 'ok.' The speed of internet is not as fast as I would like it be. I always end up calling the tech support to ask them for help in speeding up the internet. They are very supportive. Somehow I always end up with mediocre internet speed and I call them again. I don't use my laptop at as much, so I can't say I hate the router. If I did use the internet for more than 4 hours a day at home, than this router is horrible! You will get reception with this router, but you will also get disconnected many times from the network, which is very frustrating. All and all, for amazon's low price, I got some form of wireless internet through this router.",,,
514,XX,B0014J07R2,2,2,2,20-Jan-10,A2A48Q5UKXBJWN,Do not buy this router if you really need wireless,"After reviewed the reviews by others, I purchased this router (Linksys by Cisco WRT54G2 Wireless-G Broadband Router). Then I found two problems:(1) The wireless signal is so poor that it is difficult for a laptop to receive the signal from another room (Signal strength: Poor). Then I google for this issue and found many others were also complaining on the weak wireless signal of this model.(2) The router needs to restart when you add a new computer to the LAN, otherwise the computer cannot be assigned an IP address by the DHCP server from the router. This was indicated by someone on the review list.I am going to return this router.",,,
515,XX,B0014J07R2,1,1,1,19-Jan-10,A1MYOI8J7QP0TF,Beautiful router but piece of junk,"After reading reviews, I thought I should try this product because it looks really good. Sorry, it does NOT work, internet connection keep on drop and when you try to connect 2 laptops wireless simultaneously then connection drop too. In my opinion, it is good looking router with junk inside. I like Amazon.com and buy lots of stuff here, however, I am going to return it. Now, I am brought Linksys Wireless-G Broadband Router WRT54GL Wireless router, I can tell about it after I use it.",,,
516,XX,B0014J07R2,1,1,2,19-Jan-10,AHIHRT4SSDT2A,Sucks,My old wireless G was a great products--not a headahe. This one is a step down.,,,
517,XX,B0014J07R2,3,1,1,19-Jan-10,A1X7KUXVUAPUZJ,I like this Product but I hate the software suministrated with it!!!,"I bought a Linksys by Cisco WRT54G2 Wireless-G Broadband Router and I agree with the previous reviews. It's easy to install it, to configure it and easy to use it... But, the software suministrated with it (LELA or Linksys Easy Link Advisor) doesn't work as I was hoping. At the beginning works very well, but after some days It didn't work any more... I have tried to install it again from the CD, and nothing... After I decided to down load it from Linksys web page... but... nothing!!!... no results...So I hate LELA software... But equal, the router works and I am using it....",,,
519,XX,B0014J07R2,5,0,0,17-Jan-10,A1226RX69UUVNF,"Owned it for 4 or 5 years, it's been problem-free ever since","I didn't purchase this unit from Amazon.com, but I highly recommend it. I get great wireless reception all throughout my house, upstairs and downstairs. I can even pick up my wireless network at the inlaw's house, which is about 1/4 mile away, behind houses and trees...and my router is in my basement! I was amazed of the strength of this unit. As long as you connect everything properly, you shouldn't have any problems. I've never needed to use Linksys customer support, so I personally can't say whether or not they're helpful. My wife has, however; and she says that when she accidentally reset the network and changed our network password, they tried to charge her $30 for a one year 'Password reset', or $50 for a one-time password reset. Why would you have to pay to reset your own password? Ridiculous. BUT, like I said, I personally have never had to deal with Linksys customer support so I can't say...but I have heard stories.Just install/connect everything properly, follow the instructions, do it right, and just like anything else you won't have any issues with it not working properly.",,,
520,XX,B0014J07R2,2,0,0,14-Jan-10,A3BU1T1NH9ZW33,I really regret that I bought this router,"First of all, it took me and the tech-support about 4 hours to get the wireless network working at my home. They charged me $9.99 for helping me get the router work with my laptop. Then I found out the router significantly slows down my network connections even when I'm using LAN. I don't think I will have the patience to call the tech-support again, have them charge me some more money, only to find out there are some other problems. It is a total disappointment for me.",,,
521,XX,B0014J07R2,1,1,1,13-Jan-10,A3CJNZ7XJU11T2,Numerous Failures,"Picked this router up to replace my WRT54GS which had died after 2 years of heavy use. I was very unhappy to quickly find out that Linksys canned their original style for their modems and routers to go with this new design.Installation/Hookup is very easy and quick; same as all their previous routers. However, my model died after 32 days of use. I returned it to the store only to have the new unit die a week later. The store was sold out of the WRT54GS so I had no choice but to get what was available, the WRT120N. Long story short, after going through 5 of these new model routers and have them all fail, I purchased the old style WRT54GL and have had 0 issues.Be warned, Linksys routers have a tendency to die a few months of of their warranty (1 Year). Avoid this unit at all costs, they're not reliable. Go with the older WRT54GL or WRT54GS if you can find them.",,,
522,XX,B0014J07R2,1,1,2,11-Jan-10,A3RVWWION5LJ8I,unreliable and poor customer service,"I bought this router about 6 months ago. It was very easy to install and setup. I haven't had any problems getting anything connected to it, but what makes it horrible:1) after only 6 months I lose all connectivity (wired and wireless) on average twice per day. I have to power-cycle to fix it. I upgraded it to the latest firmware 1.0.04, but that didn't help.2) customer service is terrible. I did online chat which worked well, but all they did was have me switch mtu from 1500 to 1492 and said to call back if the problem didn't go away and request an RMA. I called today, but there was no RMA option so I picked support. I told the tech I needed an RMA only to have to give all of my information again just so she could tell me I selected the wrong option on the phone menu and I needed to call back. I'm now on hold waiting for customer support and the message is saying 'you can't get an RMA without an RMA code from Tech Support' (and no they didn't give me one). Now that is bad service!",,,
523,XX,B0014J07R2,4,0,0,11-Jan-10,A281APNOCO0DDP,Good product,"This wireless broadband router is a great deal for the money. Installation is smooth and easy. The network magic software that is shipped with this item is a trial version and needs to be purchased to make full use.I have a cox broadband connection and hooked this wireless router up to it. Worked great for the first few days, then it kept getting disconnected. I know this is not the router's issue, but cox. They seem to be able to jam the linksys routers.I have now returned this item, not because it is a bad product, but because of the cox issue above. If you have the same problem, get an apple airport express or extreme.",,,
524,XX,B0014J07R2,2,0,2,10-Jan-10,A3VR0F4JB5MP8M,Can't get it installed and running,"I am pretty tech savy.  But cannot get this installed.  Also, about an hour after trying to configure, my laptop became engulfed with viruses.  Scanned the CD, seems to be virus free.  Not sure if this is a related or just bad timing.  But my laptop has not been the same since and I have no wireless.  Not impressed!",,,
525,XX,B0014J07R2,3,0,0,9-Jan-10,A3TD0ZHZNNY04V,So so,"It sure isn't a great router.  The distances in my house are about two rooms away.  Even then the speed is greatly reduced.  Still might return it, haven't decided yet.  Very easy to set up.",,,
526,XX,B0014J07R2,3,0,0,6-Jan-10,A2QKZ1L8Q4IQYY,Don't use for VPN access,"Nice looking router. Unfortunately it simply does not work with VPNs so do not purchase for remote work use (telecommuting etc.). I spent days reconfiguring this, upgrading firmware etc. and could not get it to work with my VPN. Research on the web suggests this is a known issue [...]Otherwise it's a nice looking and decent product.",,,
527,XX,B0014J07R2,5,0,2,1-Jan-10,A2MIJSA2HLOFTH,Chet's Cisco WRT54G2 Review,Super easy to install and was up and running with a wireless network within 10 minutes!,,,
