Num	Sentence	Sentiment
4025	So I call back and they issue a RMA.	0
4026	As Ive been waiting for the useless replacement I happened upon the Linksys forum page and was stunned to see that this issue has existed for a long time and Linksys apparently doesnt care (they have never commented on the forum despite the pleas of customers).I am disgusted at Linksys.	0
4027	"I can accept that they have problems with hardware, but their unwillingness to admit it and fix it for people who paid for their products made me feel I should post here."	0
4028	Dont trust me...just read the link above.	0
4029	If you are lucky enough to not experience those issues I think this has the potential to be a great product at a fair price.	1
4030	"If not, prepare yourself for a new kind of frustration."	0
4031	"First off, ignore the software and just connect and go to the router IP address and adjust the settings with that"	0
4032	"Set up with WEP, SSID Disbled, and Mac Address Filtering."	0
4033	Probably will upgrade from WEP in near term	1
4034	Purchased this to replace a Linksys Wireless G router.	0
4035	I intended to install this with exact same settings so existing wireless clients would not have to be modified.	0
4036	"Worked well for items that were up and running, but the MAC address table would only update those wireless clients that were actually connected."	1
4037	"I initially just input desired MAC addresses into the table, but when I saved the table, only those that had accessed the router were saved."	1
4038	So I had to actually connect all clients to router to save them to MAC table.	1
4039	That in itself slowed the process down a little.	0
4040	Overall took about 2 hours to give 9 items access	0
4041	"Items attached are:  Desktop - Windows XP  XBOX 360  Linksys Wireless N Bridge connected to Directv HD DVR  2 Laptops (1 - Vista, 1 XP)  Linksys Print Server  WII  IPOD touch  ROKU Media Streamer from Netflix, AmazonThe only problem I have had so far is that on one occasion I tried to access the router via its IP address and kept getting deadlink on the browser."	0
4042	To remedy this I had to power down the router and it then worked	1
4043	"One thing I like is the Linksys Easy Access Software that is included, but for only 1 reason."	0
4044	It provides a graphic presentation of your network with the ability to name each client - that is nice as it makes it much easier to track unnamed MAC addresses.	1
4045	The other utilities provided I dont use as they really just replace using the IP address to make changes	0
4046	I see many people complaining about this router.	0
4047	"My guess is that when they run the set up, they click through and set up the security as directed (defaults to pretty robust security) and since they lack knowldege regarding wireless networks, none of their devices can connect."	0
4048	"I am not an IT professional, but would rate myself as above average knowldege for technical stuff like this"	1
4049	"Only been up for 2 days, but so far it is working fine."	1
4050	I purchased this unit to extend the reach of my older linksys WRTG54 router.	1
4051	After 1.5 hours on tech support (very patient and friendly)the tech concluded that I should by a range extender because he could not make the unit have even half the range of the previous router.	1
4052	It does NOT do what it says it will.	1
4053	DO NOT SHUT OFF OR RESTART YOUR COMPUTER IF IT CONNECTS THOUGH THIS ROUTER	0
4054	"We bought this router to get extra range on wireless N; previously we had used an extender, but had had problems."	1
4055	"The router will not willing connect to the systems, either hardwired or wireless."	0
4056	The hardwired systems stayed off for hours while the routers software detected the MAC clone we needed.	0
4057	We have Charter Communications as our ISP).	0
4058	"If a system got shut off, it would not reconnect, period."	0
4059	"Finally, on bringing up a system recently, the router shutdown the entire network"	0
4060	The wireless connections also had connection problems; the router was using the wrong DNS and wouldnt connect to the Internet.	0
4061	"This was resolved by forcing an IP address on our network and hand feeding a DNS, but this has to be undone to take the laptops on the road."	0
4062	A real headache	0
4063	"Linksys support was generally impossible, suggesting in each hardwired case that we take the computer back to the manufacturer."	0
4064	"We had four support calls, with four separate systems"	0
4065	"For reference, we have 3 hardwired computers and a secondary  router, itself with one more computer and a printer, plus two wireless computers in separate parts of the building."	0
4066	"The signal was strong, but..."	1
4067	This unit is really nice it can be put anywhere and also like it being there is not antennas.	1
4068	It works great my Wife has used her laptop all over the house also outside with not problems with the wireless connection.	1
4069	"I ordered this router 2/2/09 and have spent about 10 hours nonconsecutively on the phone with either Linksys tech or customer support, and there the router sits working just as well unplugged as plugged in."	1
4070	The install disc wouldnt recognize my ethernet port though I was streaming audio at the time.	0
4071	Linksys wanted to charge me $10 to remotely access my computer to diagnose problems...also $10 to help set up the wireless card I bought from Linksys at the same time.	0
4072	The first month was mainly please upgrade the firmware and lets change the frequency and many other things which got the router working for between 0 and 45 minutes.	0
4073	Then it worked about 1 out of 15 attempts.	0
4074	So I returned it to Linksys not knowing I should have gotten a refund from Amazon instead and saved some time and energy.	1
4075	The replacement showed up looking used and did exactly the same thing as the original.	0
4076	This led me to believe it wasnt the router but something else.	1
4077	"I spoke to Linksys about it, asking what they thought might be the problem instead of just upgrading the firmware for the 3rd time, but again they wanted $10 to check my computer remotely and for me to upgrade the firmware again."	0
4078	"So after a month with the replacement working hard at saving 8 square inches of my desk from dust damage (and 5 more calls to tech support), I was told by customer service that they would pay the shipping to send me another replacement."	0
4079	"I said I didnt pay $85 to spend my time on the phone with them, and upon asking for a refund was told only Amazon could do it."	1
4080	The window for refund with Amazon closed while the original router was going back to Linksys	1
4081	"The wireless adapter and wired internet work great when the router works, but thats about 501520712554f the time right after a reset and about 1302103740f the time after that."	1
4082	Its been quite frustrating.	0
4083	"A tech savvy friend is supposed to come check it out, but again, I didnt spend the money to waste my and others time fooling with this thing."	0
4084	"I would only buy this from a store where I could return it easily, not online."	0
4085	And there is no manual included in the packaging.	0
4086	"Also, the LELA easylink whatever software is bugged out so dont even bother."	0
4087	"Although this is a nice router, but for me i was having to unplug and plug back in the device in order to have all my computers work and still had problems with web pages not wanting to open correctly, error messages all the time and that got old quick."	0
4088	a person should not have to call the tech support everyday to get this product to function as it was indended for its use.	1
4089	product went back to store with-in 3 weeks of owning.	0
4090	may never buy a linksys product ever again.	0
4091	Ive installed or troubleshot 3 different wireless routers since I installed the first on four years ago.	0
4092	This is by far the easiest.	1
4093	"In the past, an installer spent about half a day, perhaps up to 3 days, sorting out the problems between vendors."	0
4094	"There was the internet provider, the modem, sometimes provided by the provider, sometimes not, then, there was the router vendor and the PC card vendor."	0
4095	The blame game could get pretty intense.	0
4096	"Those early routers, sadly even those by Linksys, had limited range."	0
4097	I had to install a booster on the first one and that only communicated with the basement	1
4098	"The Linksys N router, if used with a Linksys PC card is the best way to go since it can acquire the WEP code."	1
4099	Isnt self-programming marvelous.	1
4100	This technology only works with matching router and card.	1
4101	I tried initially with a Netgear router.	1
4102	"In the old days, youd have to patiently work through the WEP code issues to assure wireless security"	1
4103	Heres the problem: it only works once.	1
4104	"A few days after installing the router, which did not cooperate well with my firewalls, I was forced to re-format my computer."	1
4105	"When I installed the router, I found that it would not self-program."	0
4106	This problem cost me 3 hours with Linksys help.	0
4107	"Now, it runs smoothly at a faster uptake speed than before: 50 .v"	1
4108	130 Mbps	0
4109	Linksys has excellent customer support.	1
4110	"So does HP, which tells you how important this is"	1
4111	There is another problem with this router.	0
4112	"It is limited to only about 50 feet through obstructions, maybe more without walls and such"	0
4113	"If this review was helpful, add your vote"	1
4114	"PSWhen I moved, I thought I would have to reconfigure the router."	1
4115	Nope!	0
4116	It worked well even with the Comcast modem	1
4117	"Dirk Willard:When I moved back to Chicago for a job, I rented a room."	0
4118	A wireless router was needed because of the way the landlord configured the modem	0
4119	"Although I am only 23 feet through 2 walls in a modular constructed house, the signal is down to about 75(strong).When I was in a well-constructed older brick home, through 3 walls, and a distance of maybe 70 feet, the signal was down in the 35-45range (weak)."	1
4120	"Based on a rough estimate, I would say that 80-90 feet would be an absolute maximum with this router."	0
4121	I got this router to replace a Linksys wireless-G router.	0
4122	The G router lacked enough range to allow printouts over wifi.	1
4123	The range of this router was terrific.	1
4124	I could connect from anywhere in the house at good speed and printing worked as well as if the wifi PC was plugged directly into a switched router.	1
4125	But there was soon trouble.	0
4126	The Vista desktop PC connected to the router through its switch kept getting dropped off my home LAN.	0
4127	I was unable to resolve this problem short of frequently resetting the switch and/or the PC.	0
4128	This problem kept happening until I returned the WRT160.Ive used Linksys hardware for over a decade and Ive never had any trouble with their products before but I needed a working wireless router so I replaced it with a D-Link DIR-625 RangeBooster Wireless Router.	0
4129	It isnt quite as snappy as the Linksys WRT160 but its range is very good.	1
4130	Ive been using the D-Link for about a month now with no more problems.	0
4131	Horrible product at least in V2 WHICH YOU WILL GET!!!	0
4132	I contacted Linksys and they walked through the guide book to tell me it is defective.	0
4133	"will have very spotty wired connections to include total lose of signal, freezeing and not so strong wired signals)."	0
4134	They only option was to send it back for an exchange of the exact same model!!	0
4135	"NO THANKS, i suggested that I would pay them the differnce to upgrade to the higher model but they refused."	0
4136	BUYER BEWARE!	0
4137	"I purchased this unit, and have had nothing but trouble with it."	0
4138	"wireless connections dropped constantly, and even the wired connections are having trouble."	0
4139	"Really, for as long as routers have been around, the setup should be clean, easy, and the connection should be solid and reliable."	1
4140	I got this router because my old one bit the dust since I got this one I have had no problems getting online I can get connection in virtually every room in my 3 bedroom house and with even greater speed than the last.	0
4141	"the start up disk made it super simple to get it up and running and setting up a password is easy as pie, I would recommend this router to anyone who wants a dependable router."	1
4142	Ive had almost no problems with this router.	0
4143	"The range is good, and it runs consistently with no problems."	1
4144	I did manual setup.	0
4145	"I did not use the automated setup, and it has only mysteriously locked up one time since I bought it last November (about 5 months ago)."	0
4146	"This router was great when it worked, but it randomly blocked access to the internet preventing some sites from loading properly."	1
4147	"Then a few minutes later, it would work again."	0
4148	"I verified that everything worked OK when the PC was directly connected to the DSL modem, which made it a router problem."	1
4149	Lynksys customer support wasnt able to help despite multiple calls.	0
4150	"So, I tried returning the first one in the hopes that it was just one defective unit."	0
4151	I received the second one and it did the exact same thing.	0
4152	"Im pretty good at troubleshooting this sort of thing, but even with technical support, we couldnt figure out how to fix the problem."	0
4153	I returned the unit and Im now searching for an alternative router.	1
4154	My old Lynksis Wireless G router is still working fine with no problems accessing the internet.	0
4155	I purchased one of these routers from a local store after ruining the power cable of my old reliable Linksys WRT-54GS.	0
4156	This router gave me nothing but problems with a very inconsistent wireless signal throughout the house on multiple devices.	0
4157	The installation CD did not work with my laptop (not compatible with Vista?).	1
4158	"I ordered a Buffalo router, flashed Tomato onto it, and happily returned this Linksys device for a refund."	1
4159	Maybe I just had a bad device or terrible luck but it failed to provide the basic functionality expected - a stable wireless connection.	0
4160	Before I bought my WRT160N I was a bit worried about the negative comments.	0
4161	But since I have used Linksys for many years - the b router from way back; and then the WRT54GS g router - none of them give me issues.	0
4162	"And since I work in the computer industry, I figure I will not have the problems that others posted here."	0
4163	"Boy, was I wrong!Install was easy - then immediately I have DNS issues - cannot resolve name such was [...] I can do nslookup and that work."	0
4164	So it is the router - luckily my laptop has a separate wireless card and wireless access so a quick search shows hundreds of users having the same problem -just search on WRT160N DNS issues and you will see what I mean.	0
4165	I copied/pasted one of the links - Linksys Forum below -[...]Bottomline is - if you have WRT160N v2 build 11 you are out of luck - you need to find the build 08 Firmware and DOWNGRADE your Linksys router	0
4166	"Like I said, my day job is Technical Specialist and I soon have it fixed - but the point being, I dont want to spend my weekend fixing a brand new router and downgrade it just because Linksys sits on its known problem (since Oct of 2008)."	0
4167	"And as far as I know, Linksys does not have a fix yet and since build 11 is the latest build, chances are if you buy this now (April 2009) you will most likely get build 11.Oh, by the way, downgrade to build 08 means you now have DNS vulnerability"	0
4168	"Everything wireless in my house is Linksys - Linksys USB adapters, Linksys internet wireless cameras - but this is surely a big disappointment!"	0
4169	"As I was reading the threads, some have said that WRT310N may be better and it has 32m RAM."	1
4170	Not sure if that is true but I include it here for your reference.	0
4171	But next time I think I will go ck out some other vendors other than Linksys.	0
4172	My advice is to steer clear of this model!	1
4173	This router was very easy to install.	1
4174	"It makes internet connection with my notebook very easy, however it has created connection problems on my desktop."	0
4175	I usually keep it disconnected and only plug it in when I use my notebook now.	0
4176	"if you use linux you will notice alot of disconnection and reconnection with this router, and the speed of this thing slows down on rainy days."	0
4177	I am very happy with this wireless router.	1
4178	"After a very sour experience with our phone/internet provider where I was billed 750$ for a month of overseas call, I finally cut the service and when with another one."	0
4179	"So, I need a new router."	1
4180	I did some research of my own and ended up buying this one	0
4181	"I have 2 PC desktops, Xbox, Wii, iPad, iPod Touch and an old Macbook."	1
4182	I live in a moderately sized 3-story townhouse with 2-car garages.	1
4183	I have tried the signal on all floors and consistently gets 5 bars.	1
4184	"Before, I have intermittent connection when I go to our master bedroom."	0
4185	I went to our deck and in front of the garage - still getting strong signals	1
4186	The set-up is fairly easy.	1
4187	You have to run a CD that came with the router to 1 computer for registering and configuration	0
4188	I am amazed how small and thin this router is.	1
4189	It also has several extra ethernet ports at the back to connect computers directly if you want to	1
4190	"This router is also running our Ooma telephone system, four years and runnng."	1
4191	"After two weeks of trouble shooting this thing due to a wired DNS issue, that Cisco still refused to acknowledge."	0
4192	I finally got it working thanks to a few very helpful people on Linksys forum by down grading the router to an older version of firmware	1
4193	Ive never had such issues with Linksys products before the Cisco take over and do not plan on purchasing any more of their equipment due to their complete denial of this issue.	0
4194	Even after talking with tech support and returning the router only to have the exact same issue with the new one shipped at my expense.	0
4195	I have used Linksys WRT54GS for years (very stable).	1
4196	I wanted to upgrade to N in order to get faster speeds via wireless for my home business.	1
4197	"Linksys has 3 models of the WRT160N (V1, V2, & V3)."	0
4198	From all tech blogs and info-sites V1 seems to be stable & V3 is the new replacement for V2.	1
4199	V2 is the one that is horrible.	0
4200	I am here to validate that.	0
4201	My speed and range tests between my original G & the new N router showed that the older WRT54GS was much more stable than the WRT160N V2.	1
4202	Apparently Linksys used a different chipset with the V2 model than with the V1/V3 models.	0
4203	The firmware 2.02.2 for the V2 version of the WRT160N was created to fill a security hole but created much greater problems.	0
4204	There is no new firmware update on Linksys website to fix the fix.	0
4205	So if you get the V2 model of this router (like I did) you are stuck unless you return it.	0
4206	The issues that I experienced are the same as everyone else.1.	0
4207	Drops Internet connection intermittently hardwired and wireless.	0
4208	Very annoying while surfing.2.	0
4209	Setting it to N speed seems to not matter.	1
4210	The router seems to do whatever it wants with the speed.	0
4211	I think it is because it is disconnecting and reconnecting on its own sporadically.3.	0
4212	RangePlus is a joke.	0
4213	The original G router had a much better range.	1
4214	There is no range and definitely no range plus with the V2 version	1
4215	I have returned this router & gone back to my original Linksys G router.	0
4216	"If you have a small business, I would stay away from the V2 model of this router."	1
4217	What am I saying?	0
4218	I advise everyone to stay away from the V2 model of this router.	1
4219	"Hopefully Linksys will have a firmware upgrade soon for the V2 model but after making them aware of the issue, I wouldnt hold my breath."	0
4220	I will see if I can find a V3 model.	0
4221	Unfortunately there is no way to tell unless you open the actual box to determine which version is actually in the box	0
4222	Update: The Linksys WRT310N Wireless-N Gigabit Router is a much better alternative than this router.	1
4223	Be sure to read my review on the Linksys WRT310N Wireless-N Gigabit Router to get the sloution to solving the heat issue of the router.	0
4224	This is a really good product.	1
4225	"It was difficult at first, but all I had to do some fiddling to get it working right for me."	0
4226	The internet flow became stable and easy to work with	1
4227	im completely in love with this router because now I can play on my PlayStation 3 wirelessly as well as surf on the internet on my iPod Touch.	1
4228	Im a computer professional with over 30 years of experience and recently one of my customers wanted one of these installed.	0
4229	They purchased it and I installed it because their previous router died	0
4230	Immediately they started having problems with dropped connections etc.	0
4231	I replaced it with a much cheaper D-link which has worked fine ever since	1
4232	Linksys provided me with a new router that is only slightly better and still drops connections regularly	0
4233	This is very surprising as their reputation from the 54G days is/was very good.	1
4234	Too bad.	0
4235	This one solved my problems with a Netgear WNDR3300 router which dropped connections and had a very short range of operation.	0
4236	No problems with this router.	0
4237	Just works......	1
4238	"It is stressfully annoying to go through the many steps of understanding, undertaking and applying new technology only to discover that the ethernet network cable supplied with the product is defective!"	0
4239	Upon inquiry I was told the company will not replace it.	0
4240	So with further expense and a time consuming trip through the deadly congestion of the mind-numbing interuption of the market I can only suffer the added cost and wretch about it in my disability.	0
4241	Am concerned more than before about the quality of the product.	0
4242	I gave this router 2 stars because of the cool looks.	1
4243	Functionality I give it a 1 star.	0
4244	We have N and G devices on our network and when running in mixed mode the signal fades in and out.	1
4245	"One moment you will have 5 bars connection, the next zero and the N devices seem to run at B speed when connected."	0
4246	"When running in N mode only, the connection is close to excellent and very speedy, but still with occasional signal strength variation"	1
4247	I have the v2 version of this router and unfortunately the firmware can not be upgraded to the working 3rd party firmware yet.	0
4248	Shame on Linksys on selling this router with faulty firmware!Note this router comes with a setup disc for Windows only.	0
4249	"Mac users, forget the disc"	0
4250	If you are running N devices only in a medium to small house I would recommend this router.	1
4251	Otherwise stay with Dlink or the WRT54G.	0
4252	I just bought this router to replace an old Linksys 802.11b router that finally gave up.	0
4253	The WRT160N install was cake (BTW I installed natively  from a MacBook-- and yes the install software was on the CD).	0
4254	Install only took about 10 minutes and I was up running.	1
4255	Wireless connections are solid.	1
4256	"Works flawlessly with a Dell Inspiron 802.11b , Ipod Touch, HP laptop, MacBook and Sony Vaio laptop all running simultaneously"	1
4257	Very satisfied.	1
4258	My G-router went south so I looked into new ones.	1
4259	I havent heard that N is firm yet but is definitely coming so I went this route.	0
4260	"In the interim prior to going wireless again, I was hooked up with network cables and enjoyed the speed it provides over wireless."	1
4261	N is about twice as fast as G and nearly wired speed so I made this purchase.	1
4262	I dont regret the move up to N.  I prefer to do my own configuration and found it fairly straightforward--nothing I didnt expect on any of the tabs.	1
4263	Im very happy with the router.	1
4264	You can run it straight N or several other varations including mixed so you dont have to change all your PCs to N NICs.	1
4265	"While its wireless it can still be used for a PC that is non-wireless, perhaps a pre-wireless laptop or an older desktop you dont want to buy a wireless NIC for but would like to connect to the Internet."	1
4266	I havent used any of Linksys support yet so I cant go there with you.	0
4267	"we had netgear for about 4 years and it died twice on us....the first time we notified customer service, they wanted to CHARGE US for their services!"	0
4268	so i decided to try and fix it myself...that went well until the next failure..this time it was for good!	0
4269	I then asked around and LINKSYS is all what friends and family had told us...so went to amazon	0
4270	com (where else :) and found not only the price to be $20 lower but it came in no time.	1
4271	"This LINKSYS is not only reliable, durable and sleek in its own design but customer service is so nice and FREE!"	1
4272	the wireless connection is awesome!	1
4273	thanks linksys and amazon!	1
4274	:) 10 stars!	1
4275	"Im not new to computers but Im not a geek, either."	0
4276	Put me in the middle.	0
4277	"Ive added peripherals, but this was the first (and hopefully, last) router"	1
4278	I purchased the router at the same time I invested in a new laptop.	0
4279	I wanted to link the Vista-loaded laptop to my XP-equipped desktop.	0
4280	"It took two hours working on my own plus another *six* with (1) ISP tech, who eventually suggested I contact (2) Dell on-line, who sent me on to (3) Linksys tech who sent me back to (4) Dell, where I phoned customer service instead of going on-line again."	0
4281	"After following a series of instructions from (4), the tech told me I needed a security code from Linksys."	1
4282	I thanked her as politely as I could and vowed to call my Dell sales rep for his thoughts.	0
4283	I also thought about boxing up all the new goodies and returning them.	0
4284	"But before doing either, I clicked a menu option (4) said not to, entered the information asked for, and voila!"	0
4285	I was connected!	1
4286	I am and expect to continue to be very happy with the way the router performs.	1
4287	But getting it to work was a nightmare.	0
4288	"I highly recommend that if you buy the router, you do it when you have time to work uninterrupted should you encounter problems similar to mine."	1
4289	Ive had good luck with Linksys in the past but Im a little disappointed in this unit.	0
4290	Ive got a bunch of wireless devices connected as well as an iMac hard wired to it.	0
4291	I was having a lot of issues with all of a sudden not being able to browse the internet.	0
4292	Id have to keep unplugging the thing to reestablish a connection.	0
4293	"Finally, I set up my iMac to connect wirelessly,  I dont think Ive had to reset it since."	0
4294	The range is very good on it and Im happy with the performance.	1
4295	But I was just very disappointed with it constantly dropping off when the iMac was hard wired.	0
4296	Im not sure Id really recommend this product without a known firmware upgrade.	1
4297	"DD-WRT is a work in progress for v2 of this unit, which is what I have."	1
4298	"Once that is complete, I suppose that could fix everything."	0
4299	After reading some of the reviews and the set up problem some people were having I decided to still give it a try.	0
4300	The end result was an infrastructure that took about 30 minutes to set up.	0
4301	I followed the instructions presented by the enclosed CD.	0
4302	"Everything came up and worked fine the first time and continues to work, after more than a month, without a hitch."	1
4303	Two PCs are hard wired and two laptops and a printer are wireless and all are working just fine.	1
4304	Follow the instructions and good luck with a great product.	1
4305	"This Wireless-N router was highly recommended for my 2-story house by the person helping me with a Laptop purchase at Best Buy, but a quick check online with my Blackberry showed me that Amazon had the same router at a much lower price."	1
4306	"My previous experience was with a Wireless-G from Motorola, and the range was always an issue, but the range on this one is everything I need, allowing me to take my laptop upstairs or outside."	1
4307	"It was also very simple to set-up, and I am very happy with the purchase."	1
4308	Already wrote one.	1
4309	"After getting the Norton settings correct so that the Xbox would work with the Media Center, there was only one more challenge."	1
4310	"Wireless worked fine, but my hard-wired connection SUCKED."	0
4311	"After about an hour with Linksys support, they said set your MTU settings to 1300 (under basic setup)."	0
4312	I set mine to 1400 to meet Xbox Live requirements and it worked like a champ.	1
4313	My hard-wired connection has been great since.	0
4314	If I had read the reviews on this thing would never have bought it.	0
4315	A few minutes set up turned into hours of frustration.	0
4316	When it finally found the internet it dropped it within minutes.	0
4317	Would never know if I was going to be connected or for how long.	0
4318	"Amazon was very, very good about sending a replacement."	1
4319	"Tried it one time, and when it didnt connect the network, placed back in package and returned."	0
4320	"This Linksys WRT160N Work Great and Fast easy to Set Up, I Recommend anybody to Buy this Router Wireless-N."	1
4321	This router was a snap to install.	0
4322	It works well every where in the house.	1
4323	"I havent seen how far my connections will go, but I connect with my laptop out on my deck without any problems and it is about 60 from the router."	0
4324	I am well satisfied with this router.	1
4325	When I tried to set the router up it kept saying problems connecting.	0
4326	Finally I decided to call techinical support & they helped me through it.	1
4327	So far it has done a great job!!	1
4328	Works OK but the range is limited.	0
4329	More than 30 feet from the Router significantly decreased the connection.	1
4330	Was difficulty to set up.	0
4331	DO NOT BUY THIS PRODUCT!!!!!	1
4332	"The first night I lost connection 5 times, having to unplug and plug it back in."	0
4333	The next day it lost connection several times throughout the day and have taken it back to the store for another router from a different manufacturer.	0
4334	"There are whole threads on sites regarding connection issues, which I didnt find till after I bought it, and the only way to make it work is to install an older version of its firmware."	0
4335	Anything that I have to try and fix right out of the box is not worth the effort.	1
4336	Ive always used linksys routers.	0
4337	This is the first time Ive had such an awful experience	0
4338	I was happy at first.	1
4339	It was easy to set up.	1
4340	The wireless worked much better than my old wireless.	1
4341	"But then we started having intermittent connection issues, both with wired and wireless connections."	0
4342	"At first I thought it was the cable, but the connection worked perfectly when directly plugged in, and I also called the cable company to check on their end."	1
4343	"Then I worked with Linksys on the phone over five hours, with numerous operators walking me through the exact same restart instructions, till the last one finally said the router was defective"	0
4344	"I returned the router for another one, and again, it set up very well initially, but then started having connection issues after a few weeks."	0
4345	"Frustrated, weve gone back to the old router (great wired, but not great range wireless), and have not had any connection issues wired, nor wired when in range of the router."	0
4346	Im going to find another router that hopefully can give us long range wireless without losing stability.	0
4347	No more cisco/linksys for me.	0
4348	"I have had that router for about a month, and at least a couple of times a day, Ill will get a message like this in my browser looking up ...  and then an error message in the browser."	0
4349	I though at first this was just a problem with my cable provider.	0
4350	"BUT after a while it became a real frustrating experience, as it can take a couple of minutes to come back."	0
4351	A REAL pain trust me	0
4352	"Then I found out a thread, with pages and pages of people having the exact same issue as me: [...] Looks like my link got deleted by Amazon, so to find this just google the words: Linksys WRT160N dns problem and use the one from forums"	0
4353	linksysbycisco	0
4354	It seems to be happening only with the latest firmware (11) and mine was shipped with that one.	0
4355	"And it seems also that there is not real cure, and so far Linksys/Cisco have been trying to ignore the issue"	0
4356	"So..the modem, when working is fast, and the wireless works great, but that issue is a real annoyance!"	1
4357	Very easy set up of WiFi and Security	1
4358	"Set up both, plus a new wireless printer in about an hour, and that included 5 PCs"	1
4359	Bought this as the first update to my WiFi network in many years.	0
4360	"It seemed to me that a more powerful network from my neighbors house was interferring with ours, so I decided to fight back."	1
4361	It seems to have worked.	1
4362	I have never set up a wireless network before.	1
4363	The set up wizard made the process extremely easy for a novice user.	0
4364	within a matter of minutes my laptop was seamlessly connected to the router with a status of Excellent.	1
4365	"If not for the tips of previous reviewers however, I would have been very frustrated with the difficulty of getting the router to play nice with the modem."	0
4366	It turns out my DSL modem and the router had the same default IP (I understand this is a common issue) which created a conflict.	0
4367	"By going into the router settings (as outlined in other reviews) and changing the IP for the router, powering down/rebooting the modem, router and laptop the configuration sorted itself out and the modem and router have been best friends ever since"	0
4368	"Note:  DO NOT install the LELA (Linksys Easy Link Advisor), you wont need it for set up and its a memory hog when booting up your computer."	1
4369	This router gave me less coverage than the 6+ year old DLinks g router I am trying to replace.	0
4370	"My computer is less than 50 feet from the hub, without a lot in between, and this couldnt reach it."	0
4371	The Linksys WRT160N will act as both a router and a wireless access point.	0
4372	A router is a device that can connect your local network to the internet.	0
4373	"This router provides DHCP/NAT services, which means that it will assign each of your computers its own internal IP address (starting with 192.168.1.x) and act as a basic firewall between your computers and the internet."	0
4374	"It also acts as wireless access point, which will allow computers with a wireles card or built-in wireless to connect to it and to your network"	1
4375	"Linksys firmware supports the usual security features, including WPA2 AES encryption and MAC Address filtering."	1
4376	"If you have a wireless network, you should read understand and enable both features to keep others from accessing your network"	0
4377	"Although the unit has no external antennas, the range is about double of what I was getting with my older WAP54."	1
4378	"Also, the unit supports 802.11N which (as of the day I wrote this review) is the fastest Wifi available."	1
4379	"It is much faster than my old WAP54, which used 802.11G"	1
4380	The unit has a low profile and looks very good.	1
4381	This router is not worth the money!	0
4382	"the N speed is not noticeably faster on it compared to G, and i constantly have the connection speed to internet degraded over the coarse of the day."	1
4383	"I have to unplug the router in the morning, and in the evening from power to make it restart, otherwise wi-fi stops working"	1
4384	"Talk to customer service, upgraded to latest firmware, no help what is so everSave your money, get a NetGear"	1
4385	"This router is slick looking, provides great coverage and acts like its supposed to so long as you dont install the LELA software."	1
4386	I had my personal laptop and my work laptop.	1
4387	I installed LELA on my personal laptop and connectivity kept cutting in and out.	1
4388	It was extremely frustrating.	0
4389	Most of the discussions about the router recommended uninstalling it and it absolutely worked.	1
4390	My first clue was when my work laptop connected to it just fine.	1
4391	"To be clear, this is not the internal administration software for the router - which has a web interface - Im referring to the software youre supposed to install on your machine that is supposed to allow your PC to connect to the internet."	1
4392	When you open the box youll see Install Software First!	0
4393	#NAME?	0
4394	"I had a Wireless-G router that seemed to always drop the connection after a few days, requiring me to unplug it and plug it back in."	0
4395	Never had such an issue with this one	0
4396	"My new personal laptop has a wireless card that supports N (and of course A, B and G) and Windows will register 84.0 Mbps at times (though it fluctuates)."	1
4397	I have a PS3 connected to it as well - never has any issues with a dropped connection	0
4398	"While there are dual antenna models that are more expensive, for my 1bd apt this is more than adequate"	0
4399	"Great router, bad software."	0
4400	Just use the windows networking to connect and youll be fine.	1
4401	"Its one thing to configure a router to suit you needs, its quite another to have to troubleshoot a product right out of the box."	1
4402	General release products that have been out on the market as long as this one has been should not be PNP.	0
4403	Plugn Pray) I bought this to replace my Linksys WRT54GS.	0
4404	"Not that my WRT54GS was faulty, I just wanted to take advantage of the newer N technology range and bandwidth."	0
4405	Specifically to reach my HP Media Extender (great product btw) from two floors up where my office PC is at	1
4406	"Originally, this router would simply drop DNS."	0
4407	"In fact, if you havent already read other reviews, this router has tremendous DNS issues with the latest firmware from Linksys."	0
4408	The fix is to back rev to the previous firmware.	0
4409	"Once I did that, the DNS issues disappeared."	0
4410	"However, this POS runs too hot, and would still drop wireless connectivity within an hour to my laptop that was sitting less than five feet away from the router itself."	1
4411	"Afterwards, I could not re-connect to it, but I could connect to my other router which is still active"	0
4412	The bottom line in my humble opinion is that this product is not ready for prime time yet.	0
4413	Same for a lot of other brands too if you read the reviews.	0
4414	Maybe thats why they call it N Draft?	1
4415	"Unless I can find another product that lives up to its marketing propaganda, Ill stick with my WRT54GS."	0
4416	"Its been stable for years, and I never have any of these issues."	0
4417	"You cant expect to use all the poewr of the N draft range if your laptop Wireless card doent support N draft, so be wary before of purchasing"	0
4418	"I have an interference problem at home, and this router has better coverage than others Ive tried before so it was a solution in my case."	0
4419	"I had high hopes for this router, having had good success with a previous Linksys wireless router."	1
4420	Our setup is we have one desktop computer wired direct into the router and one desktop and a laptop on wireless.	0
4421	"Both the laptop and the 2nd desktop get booted off the net at random, each several times a day."	1
4422	This is very inconvenient	0
4423	I am going to try updating the firmware with either Linksys or maybe an after-market firmware.	0
4424	If that doesnt solve the problem Ill have to live with it I guess...FOLLOWUP: 3-9-09: Tried to update firmware.	0
4425	The version I have is the latest available.	0
