Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review,,,
538,XX,B002HWRJY4,3,11,13,10-May-10,A38WLME9BT2HVB,"Needed beta Firmware update, THEN great router","This router is now working fine, but I had a very frustrating time with getting the Guest network to work.  I had no problem in setting up the router initially, but when I set up Guest network access, the wireless radio was disabled for all SSIDs.  The only way to get it back was to do a hard reset and set up the router again.  Then, when trying to enable the Guest network again, the wireless again went down.  I spent a lot of time trouble shooting, including updating firmware, but to no avail.I returned the first router, and purchased a second from a different vendor, only to have the very same problem.  I called Netgear's technical support line.  After 40 minutes on hold, they 'escalated' my call immediately to a higher level tech.  She then had me download a beta version firmware update, Version 1.0.4.66, which is not yet posted on the web site.  This firmware update immediately fixed the problem, and I now have a stable Guest network running alongside the regular wireless SSIDs- the principal reason I upgraded to this router.So, five stars for the router, one star to Netgear for shipping it with such a huge bug.  Hopefully the new firmware version will be posted soon on their website.",,,
551,XX,B002HWRJY4,3,6,7,26-Apr-10,A1NW28HQ5X4AVW,Good hardware but firmware is really bad,"This router has great hardware. The range of both radios is excellent and the speeds are very quick. Unfortunately, the router firmware is pretty bad. Activating features such as traffic monitoring or the DLNA media server cause the router to lock up. These are apparently 'known issues' to Netgear, however there is no ETA for fixes to either of these issues. Also, I am surprised at the very basic level of configuration provided in the admin tools. It lacks even basic port remapping which even most $30 routers have. As a concrete example of why this is important: With my previous Linksys router I allowed remote desktop connections to come in, but on a different port to reduce the chance of an attacker finding it and trying to break in. I can't do that with this router. I am really hoping a third-party firmware comes out soon that works on this router.",,,
558,XX,B002HWRJY4,3,8,9,17-Apr-10,A2RZFY89G8VQ1R,Good router that could be a great router,I had been using a D-Link Xtreme N Gigabit Router (DIR-655) when I noticed that the LAN throughput had significantly decreased. After a bunch of testing and frustration with the lack of support (it was out of warranty at this point) I began looking at other Wireless routers.[...] provided a weatlth of useful comparison information on the newer routers on the market and the Netgear WNDR3700 was at the top of the list.Hardware spec wise this router is at the top of the heap and the dual band spec. N radios is a nice feature. I haven't been able to use the 5 Ghz band yet since I don't have a suitable wireless adapter but the 2.5 Ghz band has very good range and throughput and I haven't had any dropout problems like I did with the DIR-655 even after switching to the Ralink drivers and wireless manager.The WNDR3700 setup very easily with a Win7x64 Pro system and was very easy to configure. It offers WPA2 for wireless security and I was up and running under 5 minutes of turning it on.To make this easy to configure Netgear went to far in the direction of simplicity. What keeps this from being a great router is the lack of customization options in the user interface. The DIR-655 had a multitude of more advanced options and was highly configurable while the Netgear doesn't even allow me to change the default user login name (admin) which isn't great for security.If you are looking for a wireless router that has great hardware performance and is easy to setup and use this is a great product. If you want a wireless router that has a lot of configuration options look elsewhere.,,,
572,XX,B002HWRJY4,3,3,5,8-Apr-10,A3CUG2LAFUSK1T,set up is hard,Amazons fast service was great as usual. The items set up CD did not work. Spent a hour on the phone with Netgears tech support.The phone line volume keeps changing and the techs accent make it very difficult to hear them. The tech was very polite and did my machines to get the internet. The only problem is the next time I tried to log in it would not take the password. Support will not just update the password. They want me to start the set up all over. The entire support contact process is very difficult.n Next time I will try a different brand.,,,
647,XX,B002HWRJY4,3,2,4,3-Feb-10,A28HUBMSCXVQW0,"Very solid router, UPDATED","I replaced my Trendnet 633GR router because I had a lot of high volume devices that were all consuming bandwidth and bogging each other down (Netflix, XBOX, Slingbox, laptops, etc. etc)  I wasn't getting full 'G' speed with the Trendnet 633GR on my primary laptop so I figured I'd try out the Netgear WNDR3700.The big plus for this router is the 680MHZ CPU.  Even though I can only get data from my broadband router just so fast, the router seems to be effortlessly routing everything in my network without any slowdowns.  Unfortunately, I didn't get any range improvement in one area of my house and my main laptop is still around -60db (and about 1 MB/s)  I was hoping to get a little more but the faster router processor seems to keep the data flowing very steadily.  If I use a USB network adapter on my laptop, I get full speed.  I suppose I could blame my laptop network card for a weak antenna.As for the 5GHZ secondary band, I didn't find any use for it.  If I got further than 30 feet from the router and had any obstructions, the signal was just about useless.  I was -90db at 40 feet thru one wall and the ROKU XR failed to hook up.  I eventually just turned the 5ghz radio off on the router.One other thing I like is a guest network feature.  I can turn on a generic guest network when we have visitors and let them get on the internet.  I still have all encryption methods available.Overall, very solid router, I am happy and this router will probably last me a long time.  I found that Amazon actually beat Newegg prices by 15$...UPDATE 2/4/2010 :  I had a VPN server running with no problem on a Windows 7 64bit machine and a Trendnet 633GR Router.  I switched to this WNDR3700 for reasons listed above.  The WNDR was ALMOST perfect except I was simply unable to get the WNDR3700 to passthru a VPN connection.  I have to have VPN for my situation so the router is going back.  I noticed after a lot of hair pulling that others are waiting on dd-wrt firmware to rectify this VPN issue.  I'm surprised that this router couldn't do VPN, it seems so necessary??  I suppose I'll try it again when it has VPN capability.UPDATE 9/10/2010 : Somehow during a firmware update VPN is now working in Windows 7 64bit.  My network is flying.  5ghz is turned off because the range is so short that it is practically unusable.  5 STARS otherwise.",,,
658,XX,B002HWRJY4,3,1,3,25-Jan-10,A6H9VYXU73E5P,5g,"I don't have much to add b/c I returned it after 30 minutes.  On paper its an awesome router and I'm sure that's true in most cases, but the 5g band's range is less than 50 feet.  So I bought and ran a 50 foot ethernet cable for 21.99.  I really liked the idea of setting up a home network with the shared storage via the usb port.  However I originally took the plunge to stream hd netflix to a samsung 3600 on the 5g channel and have my laptops on the 2.4 channel.  I returned because at a buck seventy, it better damn well blow my hair back and it didn't.  Such high hopes too...",,,
664,XX,B002HWRJY4,3,1,2,19-Jan-10,A2M726P72JRWRC,A mixed bag,"The basic wireless (A/G/N) seems to work well, though the A/N range is disappointing.  The guest network also worked nicely (on 2.4G band, didn't try 5G).  The install CD won't work from a static IP, like the server I use to manage the network, so that was annoying but not a show-stopper.The USB storage connection was the big problem: the router's services were hanging up every 15 minutes or so, requiring a power cycle.  I isolated it to the USB storage, a bug that was supposedly fixed in the latest firmware but was apparently not fixed.  I disabled the media server option, per the workaround for the original problem, and things are working now.  Tech support said that the problem was (a) my USB drive was not on the rather small approved list and (b) the external power supply of a USB drive conflicts with the power on the router's USB port... that's an interesting spin... especially since disabling media server seems to have resolved the problem.So, given the high price of this router, I'd say 'average'.  If I have any further issues, back it goes.",,,
729,XX,B002HWRJY4,3,11,15,14-Nov-09,A3RGHO0Q938FRS,"Flakey setup, but solid performance","I bought this router to gain gigabit speed, and replace an older Netgear router.  I have mixed opinions on it so far.Setup was a hassle.  The wizard did not work, as I didn't have the latest version of flash.  It did not offer to install it from the cd, and as I had unplugged the old router, I had no internet to download it.  So I did the manual setup.  As I mentioned I was replacing another Netgear router, the web interface is essentially identical.  However, the software locked up constantly, in both Firefox and IE.  When I added a MAC address, lock; view the logs, lock; and so it went...  It would not connect to the internet until I did a full reset of my modem, not just unplug it like that manual recommended.Once it was finally setup things work ok.  The power plug seems to be a little loose, I knocked it out easily moving the router a couple of inches...  Performance has improved on my network, and after the setup headaches it has been stable.",,,
795,XX,B002HWRJY4,3,0,0,21-Nov-13,A1NQFTKSUAVYM3,Half the battle...,"I really hoped that this router would be all I needed to get a good WiFi signal in my master bedroom.  Unfortunately, the living room is on the opposite side of our 4 bedroom house.  The signal is better than with our old router, but it still is not sufficient.  Our cell phones will not pick up the WiFi, but luckily my laptop and iPad do, so half the battle is won.",,,
812,XX,B002HWRJY4,3,0,0,19-Nov-13,AMLMBGDIPQ2J7,Don't have very good range,Works good but the range is not very good on it. Just going outside the house signal drops to 1 bar if any at all...,,,
833,XX,B002HWRJY4,3,0,1,15-Nov-13,A3U4A914JS9QVS,WORK GOOD,"THE DEVICE WORKS REALL GOOD FOR THE PRICE, ITS FAST AND HAS A PRETTY GOOD RANGE, I AM ABLE TO USE MY LAPTOP OUTSIDE IN THE FRONT YARD OR BACK YARD",,,
944,XX,B002HWRJY4,3,1,1,17-Oct-13,AJEMQVICW39CD,ehhh go for the top of the line model,The range was not as far as I expected. I'm returning this and going all out to get the R6300 instead. I've also initially encountered many drops until the settings were changed up. There are still frequent lag spikes though while gaming as well.,,,
1000,XX,B002HWRJY4,3,1,1,25-Sep-13,A2IUM9MU91BFH7,"This would be great,","But even though it says for Medium to Large Homes, the signal does not reach the entire house. The house is just over 2,100 sq feet. In my opinion and experiences, this falls in the Medium to Large category. Works great otherwise.",,,
1040,XX,B002HWRJY4,3,0,0,7-Sep-13,A18I9VPUTYECRP,Problem with overheating,"While I found the functionality and ease of setup to be quite good, my router started to fail daily when I moved to a warmer environment with room temperatures at 75 degrees or more.  By focusing a fan directly on the unit, I could keep the thing running, but that solution is a nuisance.  I suspect they need an internal fan in the unit.  This could be a design problem for other routers in the NetGear lineup, but I do not know for sure.",,,
1047,XX,B002HWRJY4,3,0,0,6-Sep-13,A3904PAUT81FG,Doesn't have the legs,"The router worked spectaculary well for about 2.5yrs.  Within the last 6 months it's been rebooting itself occasionally, then it started rebooting itself sporatically, now it's constantly rebooting itself.During the period when it worked, it was terrific.  No issues at all.  I've just come to the realization that they don't build them like they use to (e.g. LINKSYS WRT54G, that router lasted 10 years).The next router I get will hopefully last 5 yrs. We'll see.",,,
1105,XX,B002HWRJY4,3,0,0,10-Aug-13,A27NW21CEL40G0,so far so good.,it doesn't reach as far as I'd like and I have to reset it quite often.Don't know the reason for that.But it is better than not having a wifi for my nook,,,
1179,XX,B002HWRJY4,3,0,0,12-Jul-13,A3SJX37B0MDS8A,"Works good, but not powerful.","Bought this to replace a Cisco E3000, but it didn't have anywhere near the range of the Cisco, so I gave it to my niece for use in a small apartment.The router's built in interface is great, with easy to advanced settings all laid out in a browser application, with full help and details available.Had no problem connecting any device to it, even my Sony Bluray DVD in another room, but like I said, it didn't have the signal strength to stream Amazon video or Netflix without pauses, unlike the Cisco E3000.",,,
1214,XX,B002HWRJY4,3,2,2,1-Jul-13,A1NV1R5PB6V172,make sure you receive version 4 (WNDR3700v4),"I ordered a used WNDR3700 router in April and it arrived with a non-Netgear power adapter and without the stand. Then it stopped working last week (June) which was outside the return window. I then did some research and realized that I had received an older version (v3). Version 4 has a Qualcomm Atheros AR9344 processor running at 560 MHz which is faster than the Broadcom BCM4718A (480 MHz) processor that was in version 3. The RAM is bumped up to 128 MB from 64 MB as well. The reviews on v4 are positive so I am rating this as okay, but Netgear and Amazon should sell each version separately. The model number listed should be WNDR3700v4 or WNDR3700v3 to make this clear. The original Netgear box a new WNDR3700v4 arrives in does show that WNDR3700v4 model number on the side panel in the Package Contents list. Return it if it says that you have received an earlier version.",,,
1314,XX,B002HWRJY4,3,0,0,7-Jun-13,A2V96RXOXB49T3,"NETGEAR WNDR3700 - worked great for a year, then 2.4GHz band died","Loved it until it broke my heart. It always ran hot, did my best to keep it cool, but like a lot of folks, it did me wrong. My 2.4GHz phone and tablet won't connect, while my wife's iPad2 keeps chugging along.Maybe it's for the best. We have a big old brick house and will soon be getting Google Fiber. I like Netgear but the ASUS RT-AC66U should provide great coverage and plenty of bandwith. Sure, it's more than twice as expensive, but with a gig down and a gig up I feel the need...all together now...the need for speed.",,,
1467,XX,B002HWRJY4,3,0,0,22-Apr-13,A1JRWFRN0H95Y0,"If this is the best, Then","If this is suppose to be the best well it is not. The wireless is very weak, in site of devise 10 feet away my laptop only gets 4 out of 5 bars. I am not pleased with product. On the good side it does work and I am not being charged for the use of cable company's box.",,,
1516,XX,B002HWRJY4,3,0,0,10-Apr-13,A2MBIL11E5A5QV,NETGEAR Wireless Router - N600 Dual Band Gigabit (WNDR3700),"Bought this used ...  NETGEAR won't provide customer support.  In order to make this order in the 4 or 5 STAR category, it would have required a product transfer from NETGEAR.",,,
1535,XX,B002HWRJY4,3,0,0,6-Apr-13,A29DP3Y183EBSG,"Worked great, at first.","Worked like a dream for the first 3 weeks, but now it disconnects from the internet constantly, forcing me to unplug the power, then plug it back in and wait a few minutes for it to boot up.  I spent 50 minutes on the phone with my ISP, Cox, trying to figure out why my connection was gone, and they finally determined that it was the router, as the modem is only a year old.I'll give it another shot with the replacement when it arrives, but if the same issues arise, Amazon can keep it and I'll look for something more reliable.",,,
1567,XX,B002HWRJY4,3,1,1,3-Mar-14,A719A46HYD1O8,"Three stars for how well it worked, when it actually worked","Just a little bit of background, I work as an network engineer for an ISP who I have an internet connection with. I am capable of troubleshooting equipment and have a strong opinion based upon my experience.That being said, I have had this for about 2 years, but it is at its end of life. I kept up on the firmware and everything was fine until about 2 months ago. The wifi would stop working. The SSID would stop broadcasting, although the wired connections would still stay operational. However, when the wifi would cut out, the USB drive attached to it would become unavailable. On top of that, when it was in this state, I was not able to log into the router to check and see if it detected anything. A reset would correct the issue, and everything would be fine. At first it started to occur every week, then every few days, and now it happens 3-6 times a day. This is a hassle for me as I use my network drive to stream movies and music to my tv. I just upgraded the firmware to the latest version again today, with no success.When it worked, it was great. I was VERY skeptical about buying a Netgear, as when I worked customer support at my ISP it seemed that Netgear was consistently the brand of router (varying models of course) that had the most issues. I had a small, entry level Linksys that only did G wireless for almost 7 years before it died. I paid $60 bucks for it, and although it had no frills, it lasted FOREVER. I put a lot of thought into this model, and was convinced by a co worker who said it was a really good bang for your buck. At the time, I think I paid almost $160 bucks for it, and it only lasted a few years. I would not recommend purchasing a Netgear router again. Stick with big hardware manufacturers (Cisco, Asus, Linksys, etc).",,,
1578,XX,B002HWRJY4,3,0,0,1-Mar-14,A35EU4W2VGFJAC,A fair product,"Shipping was ver quick; however, the used product we recieved  did not work to its full potential. It could only provide network to our PS3, which by the way was in the same location as the router. It would not work on any other system in our house. We live in a 1 story home, and the N600 should cover a 2 story home. We paid too much for something that does not work completely.",,,
1587,XX,B002HWRJY4,3,0,0,29-Mar-13,A3FYF6G1XOIT4P,"Not bad, but could be better","This router has a lot of features, but I'm a bit disappointed in the range and speed.  Sometimes, I get the full 5mps that my provider supplies, but other times the speed drops and I have to restart my modem and router to get back up to speed.I do like the 'guest network' feature and the ability to run 2 different SSID's from the same router.My neighbor has a 5 year old WRTG54 Linksys that gets twice the range.For the price this item does the job, but I think I could have got the same performance out of an regular 'N' wireless router and spent about 24% less.",,,
1670,XX,B002HWRJY4,3,0,0,11-Mar-13,A3D8ZGRRTAON5R,WNDR3700-Some Steps Backwards,"This is my first review of a product sold on Amazon. Based upon my experience with this product I felt compelled to provide my basic review. It might be fine for you but for me I have my own subjective concerns.Upgrade Reason -Originally had a Netgear 814V2 and needed to upgrade due to faster ISP service. Needed a gigabyte connection to my desktop to obtain the benefit of increased ISP bandwith. Note that you need to have a high speed Ethernet card if you want to obtain maximum benefit of increased ISP bandwidth. Some people may not know that.GUI -Upgraded to newest firmware release which changed the GUI from the older (IMO better) GUI. There was no option to keep the old interface. Downgraded to what you see below. Spoke to Tech Support and they said that they will contact engineering so they can consider putting an option in the next release.  I liked the old interface but that is my personal preference.WNDR3700 -Firmware:Hardware Version  WNDR3700v3Firmware Version  V1.0.0.18_1.0.14GUI Language Version  V1.0.0.18_2.1.13.1IP Range -The 814v2 had an IP range beginning with 192.168.0This one starts at 192.168.1I have an HP 5000n printer with an IP of 192.168.0.71. I could not connect my printer. Tech support said that is because of the beginning range of the router IP addresses. Now I have to (if I don't return it) to figure out how to change my HP printer IP address to 192.168.1.71.At times when you save settings in the GUI it take a long time and it loses connection to the router and it's brutal to get that connection back sometimes having to do a reset. Sorry, I can't be more specific and I apologize. Called Tech support and they had me reset the router to the connection back to the new router.Logging -There are a lot of options to review logs but its missing sites visited as there was on the 814v2. I like to see a record of sites visited and sites blocked by URL/DNS name. Example if [...] was visited it would in my 814v2 show that site name in the log. If I blocked facebook then I want to see blocked [...] for example. Again, this was available on my old router. This type of logging is not available on this router not even with the Genie interface. I consider this a step backward. If you know of specific software that will allow me to see this type of log maybe I can live with this router.Wireless -No problems. Fast and reliable so far. I use Access Control and do no broadcast the SSID. Connected to Dell Laptop, iPhones and Itouch no problem. Super easy. I have a small house so I cannot provide an opinion on range.Tech Support -I had almost no wait time and the Technical Rep. was excellent. I had Eric from the Philippines and he was outstanding. He was patient and honest. This is the type of person you want to work with. He will get an outstanding review.If anyone knows of a GB router I might consider replacing this with please let me know based upon my above concerns. Unfortunately, at this time I am going to return this router.",,,
1697,XX,B002HWRJY4,3,0,0,26-Feb-13,A30ZIGG3JM3YSH,"Decent, but has issues.","I've had this for several months, and it's decent, but not great.It apears to be rock solid.  Stays up, keeps reliable connections, does what it says it's going to do.However, it appears to drop it's information about wireless devices regularly.  I have a Canon MX870 that is connected via WiFi.  When I turn it on, the device shows up on the router, but after a while, it just disappears.  Can't print again without resetting the printer.  I've seen similar behavior with other wireless devices.The devices continue to work, and can access the network even after they've been 'forgotten', but you just can't really find them on your own.It appears that accesses to the network initiated by the devices themselves (such as playing music, downloading a video, whatever) work fine, but you have trouble initiating a connection to the device (ie, trying to print a document to the network printer) because it just doesn't really know where to send it.",,,
1750,XX,B002HWRJY4,3,0,1,11-Feb-13,A3P24ILEE0D4QA,Good router but horrible range,"When i was buying a router i was looking for good range, fast, dual-band routers and i found this. However this router has terrible range and i would not recommend you buy it if you are living in a big apartment with many walls or a multi-floor house. The price set for this router is absolutely ridiculous for such a bad product.",,,
1798,XX,B002HWRJY4,3,1,1,31-Jan-13,A25IHLWYOK158R,Issues with iOS 6,"I've been using this router for about two years now, and for a long time it worked just fine.  The range is quite good as well; I have the router on the first floor and have a good connection on the second floor and in the basement and garage.  However, in the past few months I've noticed issues with the connection, mostly to the high speed.  Suddenly the high speed connection gets lost on my iPhone and iPad, and sometimes both connections disappear (My new TWC modem also has WiFi built in, so sometimes I notice that my wireless devices are connected to that instead of the router).  I recall that with my iPhone 5 there was no problem with the connection, and when I went to Netgear's website they have a notice that says'Wi-Fi issues with iOS 6There have been widespread reports of wireless connection and speed problems with devices using Apple's newly-released iOS 6 connecting to NETGEAR products. The problems that you are experiencing may be due to a recent upgrade of the Apple iOS 6.  While the nature and extent of the iOS 6 and Wi-Fi connectivity issues are unknown, NETGEAR will do our best to continue to monitor the updates from Apple and continue to work with our customers to ensure that we can help provide support and work-arounds (when possible) to get your devices connect properly.In the mean time, please check out the following websites and forums discussions for additional updates and information regarding this Wi-Fi issues between your Apple iOS 6 devices and NETGEAR wireless devices:'It's nice to know that I'm not going crazy, because I kept restarting the router to try and fix the problem, but it doesn't seem like they are too concerned with the issue.  The upgrade was a number of months ago; if they cared about the customers I would think they would work with Apple to address the issue and not just 'monitor' the situation.  The connection seems quite good with other items I have that use a wireless connection (Roku, Sony bluray player) and the wired connection seems solid as well, but considering that I use my iPhone and iPad constantly for work it's a bit of a deal breaker.  If Netgear doesn't fix the situation, I'm upgrading to the Western Digital router which seems pretty awesome (they were at NYCC and the sales pitch was pretty good).  If you don't have any Apple devices (or are using an older iOS), then this is a good choice for you.  Just remembered, I sometimes use the wireless connection on my Mac mini and that worked fine as well.  So let me actually amend my statement to say this is great if you don't have any iOS 6 devices.",,,
1874,XX,B002HWRJY4,3,0,0,27-Feb-14,A205AKITQMN6GV,disappointed,"ended my relationship with ATT for internet: did not realize their modem had wifi; so needed router to stream netflix, etc.  now we lose the stream after about 3 hours, and have to reset modem and it takes about 5 minutes and it is a pain in the neck. So I would suggest that one should really know their routers before buying.This was too much $$ for me to replace soon...",,,
1891,XX,B002HWRJY4,3,0,0,20-Feb-14,A1KSM6BU1OYMPE,"Fast, but range isn't good","Works okay, but the range isn't very good. My old, slower Netgear router had better range.Should have spent more for better range.",,,
1994,XX,B002HWRJY4,3,0,1,21-Dec-12,A37LYYJIW9JNQD,its ok,The netgear works good for online gaming and live chat but for web search its slow and I dont kbow why I can solve the problem. Other then that is fine just web search it slow. If someone know why I have this problem let me know,,,
2108,XX,B002HWRJY4,3,1,1,23-Nov-12,AAL30DO75EIMK,nice router with readydlna problem,the router works fine and faster than the cheaper version with single band. the problem is advertised readydlna which won't be able to read through all files and be streamed to video box. very disappointed. have to buy another cloud storage to compensate this lacking function.,,,
2125,XX,B002HWRJY4,3,1,2,8-Nov-12,A12OPISTRBMJ81,Good router with lots of features,"There's only one reason I didn't rate this five stars, and it's a bit of a doozy. Well, I should say it WAS a doozy. The original firmware was causing a major issue: Many devices would lose connection CONSTANTLY to the router, and SSID would nolonger be broadcast. I had this router for months with this issue. I wanted to replace it, but the network storage link was such a handy feature that I kept it.Finally they released a firmware update that addressed the issue, and I haven't had a problem since. My advice, if they're not shipping them with the latest firmware, is to update the firmware the moment you connect it. Once you do that, you're not going to have any issues with this router.",,,
2140,XX,B002HWRJY4,3,4,5,1-Nov-12,A100UD67AHFODS,NETGEAR Wireless Router - N600 Dual Band Gigabit (WNDR3700),"I consider this to be a good router, but now that it's out of warranty; I question Netgear's customer service tactics. I recently had a problem when I purchased a Roku streaming video player. Apparently, the DNS settings needed to be changed in order for the Roku to operate correctly. Roku connected me to Netgear and explained what needed to be done. Since the router was no longer under warranty; I had to listen to a long sales pitch, in which Netgear wanted me to pay $129 in order to get 2 more years of live telephone support. Despite my telling the representative that I could buy a new router for less than the cost of the live telephone support, he insisted that I get it. I finally hung up out of disgust, and asked a friend to change the DNS settings for me. It took him all of 2 minutes to do so, and saved me a ton of money to boot.",,,
2142,XX,B002HWRJY4,3,0,1,14-Feb-14,A3R8S5X009XZAX,Product description was not product received,"I am revising this review because they were very apologetic and speedy about handling how I could return the item. I had been hunting for a specific and affordable router that is compatible with time warner services.  The item received was a different model as described and incompatible with my service.  I am not sure if it would have been replaced with the right product, bc I requested a refund. I have had to reschedule my service installation due to the delay, and considering this was the first day I could take off in four weeks to sit at home and wait for utility installation... I am probably overly frustrated at having to cancel and continue for another week without internet. They seem like nice people and I understand we are all human, but hopefully the other models are not incorrectly marketed as mine was.",,,
2181,XX,B002HWRJY4,3,6,8,21-Oct-12,A1ATZIWBFOBYT7,Very good router but has its flaws (READ FOR A SOULUTION TO FIX FLAWS),"Bought this unit about two weeks ago, setup was very hassle free, and not a lot of tech knowledge was needed for the original setup.  Router ran great unbelievable speeds, both wireless and wired, but after a couple of hours I started dropping connection, and would have to reset the router to get it back up.  For a couple of days I tried my own troubleshooting, and googleing for a solution, and came up empty handed (apparently a lot of people have this issue but have not figured it out).  So I made the dreded call to netgear, where I was received by a man who had a heavy accent, and not communication skills.  After hanging up on him due to the communication issues, he called back and asked me to hold so he can transfer me to an engineer (woo-hoo another guy who has no idea about the unit, except what he reads out of his manual, or gets from another engineer).  After three hours of doing everything I have already done on my own they decided the unit was defective, and wanted me to send it in to amazon for a replacement.  Gut check time, to send in and get a replacement or get a refund.  I was so impressed with the unit when it did work I decided to chance it and get the replacement.  A couple of days later the replacement arrived, I hooked it up , and this time instead of setting the whole network up I just hooked one computer to it, to test if it had the same problem.  So I ran the unit for 48hrs, and no disconnects, and I began to hook everything back up.  A couple of hours later dropped connection.  So I had a hunch that something on the network was killing the unit, and I started testing everything by disconnecting one device at a time and running until it died again.  Final I found the culprit, it was my 3tb Seagate Go-Flex hard drive that was being shared through the ready share feature.  So to continue this I decided to see if it was the drive itself or if it was the ready shard functions.  I test several hard drives, that were freshly formatted, and ranged from different sizes, did not have the problem on any of them.  So in conclusion what I believe the flaw is with this unit that Netgear has not discovered at this time is that you must reformat your hard drive before you attach it, I have since reformatted the seagate, and slowly started putting everything back on it, (I am currently putting data on it now), and it has ran non-stop for 48hrs, and I have put almost everything back on it.  So if you plan on using the media share function make sure you format the drive, and you should not have a problem.  Unit is a very good unit, very fast and very user friendly, and for the price it is untouchable, with the information that I have giving you.  If the unit did not have this flaw, or if someone was kind enough to figure this out before I bought it, I would give it a 5 star rating, but considering the time I placed into figuring out the problem, and hoops I had to jump through I can only give it a three star rating.",,,
2317,XX,B002HWRJY4,3,0,0,20-Aug-12,A2U59ZYV530HMN,Updated review,"I was having problems with the router and had worked with Netgear to get the problem resolved but it didn't work. After writing my review here, Netgear contacted me to try to resolve the problem though I was now past the 90 day free Tech support. After quite a bit of trouble shooting and tweaking the settings my router seems to be working good now so I'm raising my rating from 1 star to 3 for the router but I would have to say that Ana at Netgear was a pleasure to work with on resolving the problem. That seems to be getting rare with tech support these days. I'm pleased with Netgear's willingness to try to please their customers. I will say that this router is fast and that speed was not a problem even when it was dropping internet connection. Now it is even better and is functioning like it should have from day one.",,,
2342,XX,B002HWRJY4,3,2,2,2-Aug-12,AQLPNTOO9HMQG,"Router works fine, but...","I like the router- I wasn't getting good reception in my home office from my AT&T U-Verse router and this was suggested as a solution.  I set it up and now I can use wireless devices and a TV with Netflix streaming/ Youtube, etc...My Brother wireless printer doesn't communicate with my computer however.  I called brother to troubleshoot.  Couldn't get the settings configured correctly.  Called NetGear and they tried to sell me some service plan for $129.  A short chat last night with NetGear was equally disappointing.  Customer service department is one of the worst I have encountered in a while.",,,
2385,XX,B002HWRJY4,3,1,1,14-Jul-12,A1BLQ0VO6UIGEC,"A beast of a router, but not customizable","The specs on this router are very good, especially for the low price point.  I bought it with the intention of putting DD-WRT on it, but I also had hope that I wouldn't need to.  Recent routers I purchased from Cisco/Linksys actually run a stripped down version of DD-WRT, so I was hoping Netgear would do something similar.Unfortunately, no.  The Netgear router interface is very basic.  It worked out of the box as expected, but its feature set was extremely basic.  A basic feature I was looking for was the ability to assign static DHCP leases to specific machines on my network.  The Netgear doesn't have this feature.  It doesn't have a number of other common advanced features, either.  If I was buying this router for my parents or a basic Internet user, it'd be great, but for user with more advanced needs, it's lacking compared to the combination.Like I said, though, I planned to replace the stock Netgear firmware with DD-WRT to get those advanced features.  The v3 WNDR3700 has a newer chipset that DD-WRT does not yet support (and as of this time, no ETA is given) and so that router I received would not even work for that.  If you're considering this for a DD-WRT-based router, realize that you'll need to look elsewhere for an older v1 or v2 model of this router.  Amazon does not print part or version numbers for this hardware, so you can't tell what you will get, but they'll likely ship you the newest hardware revision.So, in the end, it's a great router if you don't want to do anything advanced with it.  For the very short time I had it running, I had no problems.  Don't consider this router, though, if you want to run an alternate firmware or are looking for a router with more advanced features.",,,
2452,XX,B002HWRJY4,3,1,1,14-Jun-12,AD6ET0MELRY9H,One thing Wrong,"Great device for connectivity with multiple networks and multiple different card types(N,G). With that being said, i just have one complaint. I purchased this for the main purpose of having the UPnP usb connection on the back, which is basically having NAS. The problem is, that it works beautifully with any PC/Mac connecting to it through the network, but when you try reading data from it with the Xbox or PS3 it will only show about 1/3 the files within the drive. Saddening when it comes to Music and Movies. If I purchased it for any other reason, it would get 4/5 stars.",,,
2494,XX,B002HWRJY4,3,2,2,21-May-12,A16BEFJBWRRWBS,"Router seems fine, tech support was a nightmare","I actually like those folks in India. They're always been courteous to me and they seem to try hard. Well, that past experience was shattered with this router. Router was shipped just fine, packaged just fine, hooked up just fine, and then the software configuration is where the problem started. Even though I'd upgraded to the latest version, the software screen did not match the instructions on their website. So for instance I went to Netgear's tech support, entered the exact model number of my unit and it would say 1) do this, 2) do that, etc but what they were saying did not match the software screens at their web page driven configuration. So calling tech support I explained all I wanted to do was change the login password for the network from 'password' which is the default to my own password. This was like something new to them, the gal tried to help me and then moved me to an upper tier tech support person who was one unhappy camper, he was surly and short tempered, and just plain nasty. I really didn't care, so I went through it step by step with him and we couldn't do it either. I finally had an friend of mine who's a network pro come over and he showed me how it's done in 60 seconds. I showed him the discrepancies between what they said to do and the screens I had to work with, and he said he sees this all the time.So far it's running just great but their tech support made me want to pull my hair out. I worry about older Americans like my parents who have to call and deal with these tech support people that are so angry and hateful.",,,
